주소,공원_요소명,공원_거리 (m),기관명_요소명,기관명_거리 (m),역명_요소명,역명_거리 (m),정류장명_요소명,정류장명_거리 (m),주차장_요소명,주차장_거리 (m),초등학교명,초등학교 거리,중학교명,중학교 거리,고등학교명,고등학교 거리
서울특별시 강동구 풍성로52길 44-1,올림픽공원,1093,경희향한의원,99,둔촌동,427,둔촌동역3번출구,398,안말 주차장(구),373,서울성일초등학교,317,성내중학교,226,서울체육고등학교,659
서울특별시 강동구 풍성로54길 38-1,올림픽공원,1189,심지한의원,21,둔촌동,279,둔촌동역3번출구,252,안말 주차장(구),458,서울성일초등학교,452,성내중학교,367,서울체육고등학교,694
서울특별시 강동구 풍성로65길 79-3,허브천문공원,1236,둔촌연세치과의원,44,둔촌동,610,약수터,106,안말 주차장(구),1045,서울한산초등학교,276,한산중학교,277,둔촌고등학교,188
서울특별시 강북구 4.19로 11-8,솔밭근린공원,553,맑은하늘마취통증의학과의원,134,수유,1555,수유역.강북구청(중),1534,가오리 공영주차장(구),677,서울백운초등학교,582,인수중학교,473,효문고등학교,763
서울특별시 강북구 4.19로 19-11,솔밭근린공원,572,김진수한의원,138,수유,1569,수유역.강북구청(중),1555,가오리 공영주차장(구),667,서울인수초등학교,538,인수중학교,425,효문고등학교,815
서울특별시 강북구 4.19로13길 42,솔밭근린공원,902,수한의원,176,수유,1650,수유중학교혜화여고,1476,아카데미 노상공영(구),415,서울인수초등학교,179,인수중학교,146,효문고등학교,1252
서울특별시 강북구 4.19로21길 61-6,솔밭근린공원,847,수한의원,274,수유,1766,수유중학교혜화여고,1587,아카데미 노상공영(구),365,서울인수초등학교,294,인수중학교,266,효문고등학교,1249
서울특별시 강북구 4.19로9길 5,솔밭근린공원,646,수한의원,264,수유,1720,수유중학교혜화여고,1689,아카데미 노상공영(구),582,서울인수초등학교,415,인수중학교,326,효문고등학교,1026
서울특별시 강북구 노해로 1,오동근린공원,848,의료법인성화의료재단대한병원,29,수유,231,수유사거리(경유),82,쌈지유료주차장(구),414,서울수유초등학교,543,수송중학교,985,혜화여자고등학교,977
서울특별시 강북구 노해로13길 21,오동근린공원,1163,성모치과의원,156,수유,381,수유역(중),382,가오천 노상공영(구),614,서울우이초등학교,583,강북중학교,708,혜화여자고등학교,1152
서울특별시 강북구 노해로21길 45,쌍문근린공원,1086,강북바를정치과의원,34,수유,937,수유3동우체국(중),850,가오천 노상공영(구),433,서울쌍문초등학교,508,강북중학교,424,효문고등학교,890
서울특별시 강북구 노해로23길 128,솔밭근린공원,722,북부성모의원,82,수유,1342,수유3동우체국(중),1253,가오리 공영주차장(구),707,서울쌍문초등학교,615,효문중학교,565,효문고등학교,565
서울특별시 강북구 노해로23길 133,솔밭근린공원,698,북부성모의원,91,수유,1357,수유3동우체국(중),1284,가오리 공영주차장(구),690,서울백운초등학교,624,효문중학교,579,효문고등학교,579
서울특별시 강북구 노해로23길 88-6,솔밭근린공원,916,북부성모의원,162,수유,1172,수유3동우체국(중),1054,가오천 노상공영(구),618,서울쌍문초등학교,478,강북중학교,575,효문고등학교,667
서울특별시 강북구 노해로25길 55,쌍문근린공원,976,서울류내과의원,117,수유,1047,수유3동우체국(중),901,가오천 노상공영(구),465,서울쌍문초등학교,411,강북중학교,427,효문고등학교,774
서울특별시 강북구 노해로27길 100,솔밭근린공원,857,북부성모의원,182,수유,1260,수유3동우체국(중),1108,가오천 노상공영(구),668,서울쌍문초등학교,444,효문중학교,571,효문고등학교,571
서울특별시 강북구 노해로27길 104,솔밭근린공원,840,북부성모의원,172,수유,1273,수유3동우체국(중),1125,가오천 노상공영(구),685,서울쌍문초등학교,458,효문중학교,561,효문고등학교,561
서울특별시 강북구 노해로27길 35,쌍문근린공원,953,강북바를정치과의원,165,수유,981,수유3동우체국(중),798,가오천 노상공영(구),359,서울쌍문초등학교,369,강북중학교,319,효문고등학교,841
서울특별시 강북구 노해로27길 83,쌍문근린공원,911,북부성모의원,229,수유,1193,수유3동우체국(중),1030,가오천 노상공영(구),589,서울쌍문초등학교,397,강북중학교,534,효문고등학교,630
서울특별시 강북구 노해로33가길 7-10,쌍문근린공원,788,한솔한의원,113,쌍문,981,수유3동우체국(중),779,가오천 노상공영(구),350,서울쌍문초등학교,200,강북중학교,263,효문고등학교,799
서울특별시 강북구 노해로33길 107-3,솔밭근린공원,814,북부성모의원,246,쌍문,1312,수유3동우체국(중),1161,가오천 노상공영(구),720,서울쌍문초등학교,424,효문중학교,479,효문고등학교,479
서울특별시 강북구 노해로33길 107-9,솔밭근린공원,797,북부성모의원,229,쌍문,1334,수유3동우체국(중),1175,가오천 노상공영(구),734,서울쌍문초등학교,446,효문중학교,478,효문고등학교,478
서울특별시 강북구 노해로33길 20-7,쌍문근린공원,806,한솔한의원,113,쌍문,994,수유3동우체국(중),774,가오천 노상공영(구),342,서울쌍문초등학교,218,강북중학교,259,효문고등학교,807
서울특별시 강북구 노해로33길 28-6,쌍문근린공원,806,한솔한의원,125,쌍문,1004,수유3동우체국(중),785,가오천 노상공영(구),353,서울쌍문초등학교,218,강북중학교,271,효문고등학교,796
서울특별시 강북구 노해로33길 60-9,쌍문근린공원,803,경희선린한의원,291,쌍문,1139,수유3동우체국(중),957,가오천 노상공영(구),519,서울쌍문초등학교,266,강북중학교,445,효문고등학교,641
서울특별시 강북구 노해로33길 70-21,쌍문근린공원,777,경희선린한의원,312,쌍문,1156,수유3동우체국(중),1007,가오천 노상공영(구),570,서울쌍문초등학교,272,강북중학교,494,효문고등학교,587
서울특별시 강북구 노해로33길 70-5,쌍문근린공원,814,서울류내과의원,297,쌍문,1177,수유3동우체국(중),998,가오천 노상공영(구),559,서울쌍문초등학교,298,강북중학교,488,효문고등학교,608
서울특별시 강북구 노해로33길 78-17,쌍문근린공원,797,북부성모의원,318,쌍문,1197,수유3동우체국(중),1043,가오천 노상공영(구),605,서울쌍문초등학교,310,강북중학교,531,효문고등학교,560
서울특별시 강북구 노해로33길 78-4,쌍문근린공원,817,서울류내과의원,301,쌍문,1192,수유3동우체국(중),1015,가오천 노상공영(구),576,서울쌍문초등학교,310,강북중학교,505,효문고등학교,594
서울특별시 강북구 노해로33길 88-5,쌍문근린공원,813,북부성모의원,290,쌍문,1234,수유3동우체국(중),1081,가오천 노상공영(구),642,서울쌍문초등학교,347,효문중학교,532,효문고등학교,532
서울특별시 강북구 노해로33길 88-9,쌍문근린공원,797,북부성모의원,304,쌍문,1227,수유3동우체국(중),1087,가오천 노상공영(구),649,서울쌍문초등학교,339,효문중학교,520,효문고등학교,520
서울특별시 강북구 노해로33다길 31,솔밭근린공원,839,북부성모의원,185,수유,1282,수유3동우체국(중),1127,가오천 노상공영(구),686,서울쌍문초등학교,448,효문중학교,549,효문고등학교,549
서울특별시 강북구 노해로35가길 28,쌍문근린공원,730,경희선린한의원,325,쌍문,1156,수유3동우체국(중),1056,가오천 노상공영(구),622,서울쌍문초등학교,268,효문중학교,529,효문고등학교,529
서울특별시 강북구 노해로35가길 30,쌍문근린공원,731,경희선린한의원,338,쌍문,1167,수유3동우체국(중),1071,가오천 노상공영(구),637,서울쌍문초등학교,280,효문중학교,514,효문고등학교,514
서울특별시 강북구 노해로35가길 37,쌍문근린공원,762,북부성모의원,335,쌍문,1216,수유3동우체국(중),1107,가오천 노상공영(구),671,서울쌍문초등학교,328,효문중학교,488,효문고등학교,488
서울특별시 강북구 노해로35길 105-8,쌍문근린공원,795,북부성모의원,301,쌍문,1251,수유3동우체국(중),1125,가오천 노상공영(구),687,서울쌍문초등학교,363,효문중학교,484,효문고등학교,484
서울특별시 강북구 노해로35길 19-12,쌍문근린공원,742,경희선린한의원,116,쌍문,948,수유3동우체국(중),791,가오천 노상공영(구),372,서울쌍문초등학교,155,강북중학교,277,효문고등학교,785
서울특별시 강북구 노해로35길 31,쌍문근린공원,707,경희선린한의원,88,쌍문,931,우이1교앞(중),801,가오천 노상공영(구),398,서울쌍문초등학교,121,강북중학교,299,효문고등학교,768
서울특별시 강북구 노해로35길 33,쌍문근린공원,715,경희선린한의원,108,쌍문,953,우이1교앞(중),823,가오천 노상공영(구),408,서울쌍문초등학교,127,강북중학교,312,효문고등학교,752
서울특별시 강북구 노해로35길 35,쌍문근린공원,715,경희선린한의원,116,쌍문,962,우이1교앞(중),834,가오천 노상공영(구),416,서울쌍문초등학교,128,강북중학교,321,효문고등학교,742
서울특별시 강북구 노해로7가길 24-5,오동근린공원,1092,심외과의원,208,수유,362,수유역(중),315,쌈지유료주차장(구),627,서울우이초등학교,532,강북중학교,959,혜화여자고등학교,921
서울특별시 강북구 노해로9가길 31,오동근린공원,1382,늘푸른연세의원,148,수유,606,수유역(중),586,가오리 공영주차장(구),389,서울우이초등학교,340,강북중학교,844,혜화여자고등학교,1033
서울특별시 강북구 덕릉로 111,오동근린공원,562,봉명당한의원,128,수유,252,번동(경유),45,쌈지유료주차장(구),409,서울수유초등학교,666,수송중학교,717,신일고등학교,822
서울특별시 강북구 덕릉로 19-11,오동근린공원,1419,콤마가정의원,66,수유,834,수유중학교혜화여고,357,쌈지유료주차장(구),745,서울우이초등학교,450,수유중학교,581,혜화여자고등학교,438
서울특별시 강북구 덕릉로 19-17,오동근린공원,1408,콤마가정의원,95,수유,810,수유중학교혜화여고,388,쌈지유료주차장(구),741,서울우이초등학교,428,수유중학교,609,혜화여자고등학교,468
서울특별시 강북구 덕릉로 193-9,오동근린공원,476,서울우리의원,116,수유,885,수유3동우체국(중),722,초안산꽃동산공영주차장(구),922,서울수송초등학교,172,수송중학교,87,신일고등학교,1087
서울특별시 강북구 덕릉로30길 49,오동근린공원,510,연세스퀘어의원,151,수유,535,수유시장.성신여대미아캠퍼스앞(중),226,쌈지유료주차장(구),216,서울수유초등학교,515,신일중학교,540,신일고등학교,539
