기관명,병원경도,병원위도,주소,대표전화,진료시간(월요일)S,진료시간(월요일)C
구의아차산마취통증의학과의원,127.0895889,37.55109074,"서울특별시 광진구 천호대로 670, 썬-타워빌딩 201호 (구의동)",02-455-7585,830,1830
구의역더튼튼의원,127.0847291,37.53653959,"서울특별시 광진구 아차산로 378, 한승빌딩 5층 (자양동)",02-453-7272,900,2000
구의연세정신건강의학과의원,127.0832017,37.53622514,서울특별시 광진구 자양로 95 (자양동),02-2201-5757,1000,1830
구의중앙의원,127.0916823,37.55131582,"서울특별시 광진구 자양로 285, 2,3층 (구의동)",02-458-7524,900,1830
구의탑정형외과의원,127.0832017,37.53622514,"서울특별시 광진구 자양로 95, 도광빌딩 3층 (자양동)",02-6958-9211,900,2000
구이비인후과의원,126.8497029,37.55228371,서울특별시 강서구 화곡로 313  (화곡동),02-2697-3900,900,1800
구이비인후과의원,126.9302334,37.52139885,"서울특별시 영등포구 여의대방로69길 28, 204호 (여의도동)",02-784-3634,900,1800
구일가정의원,126.8744459,37.4957442,서울특별시 구로구 구일로10길 49,02-863-9188,900,1800
구일굿모닝내과의원,126.8720078,37.49507484,"서울특별시 구로구 구일로 110, 해원리버파크 3층 (구로동)",02-866-9175,830,1800
구일본튼튼의원,126.8720078,37.49507484,"서울특별시 구로구 구일로 110, 해원리버파크 604,605호 (구로동)",02-837-8277,900,2100
구재용치과의원,127.0762516,37.64791183,"서울특별시 노원구 한글비석로 227, 이진빌딩 3층 (중계동)",02-935-1204,1000,1900
강서효요양병원,126.8556966,37.49270236,"서울특별시 구로구 개봉로19길 3 (개봉동, 강서진료병원)",02-2616-7575,900,1830
구재형안과의원,127.03879,37.65640546,서울특별시 도봉구 도봉로 575 (쌍문동),02-907-3563,930,1800
구재홍치과의원,126.904509,37.48601595,"서울특별시 동작구 시흥대로 602, 4층 (신대방동)",02-857-7844,930,1800
구정치과의원,127.0287309,37.52403797,"서울특별시 강남구 논현로 842, 압구정빌딩 3층 (신사동)",02-548-2875,930,1830
건강치과의원,126.8342137,37.54021979,서울특별시 강서구 화곡로 111 (화곡동),02-2695-4226,1000,1900
고은나라의원,126.9017122,37.45304289,"서울특별시 금천구 시흥대로 214, 6층 (시흥동, 비즈메드)",02-803-8051,930,1830
구파발연세내과의원,126.9193416,37.63574173,"서울특별시 은평구 진관2로 29-21, 4층 401호,402호 (진관동, 드림스퀘어)",02-387-7700,1100,1730
구파발정형외과의원,126.9190815,37.63865156,"서울특별시 은평구 진관2로 15-46, 9층 (진관동, 메트로프라자)",02-334-8275,900,1900
구현남안과의원,127.0164023,37.495411,"서울특별시 서초구 서초중앙로24길 27, 2층 1호 (서초동, G-five CENTRAL PLAZA)",02-595-0139,1000,1800
국가대표재활의학과의원,127.0981418,37.51130961,"서울특별시 송파구 올림픽로 240, 롯데월드 웰빙센터 3층 2호 (잠실동)",02-2143-1401,900,1900
국립재활원,127.0102646,37.6386557,"서울특별시 강북구 삼각산로 58 (수유동, 국립재활원)",02-901-1700,830,1730
국립중앙의료원,127.0057954,37.56733956,"서울특별시 중구 을지로 245, 국립중앙의료원 (을지로6가)",02-2260-7114,830,1700
국립중앙의료원한방진료부,127.0054846,37.56772646,"서울특별시 중구 을지로 245, (을지로6가)",02-2265-9131,830,1700
고은미인의원,126.9562858,37.47962478,"서울특별시 관악구 남부순환로 1860, 2층 (봉천동)",02-591-6550,1000,1900
고은미즈의원,127.056792,37.66707794,서울특별시 노원구 동일로 1553 (상계동),02-3392-3338,1000,1830
국민건강내과의원,126.9045002,37.53288556,"서울특별시 영등포구 양평로 16, 3,5층 (당산동6가, 당산동 대정프라자)",02-1522-8609,900,1800
국민건강내과의원,127.0331662,37.60101327,"서울특별시 성북구 종암로 123, 2층 201호 (종암동)",02-2033-9909,830,1800
국민체력센터의원,127.1155179,37.5203397,"서울특별시 송파구 올림픽로 424, 국민체력센터의원 (방이동)",02-413-5336,800,1600
고은안과의원,126.9295592,37.49995131,"서울특별시 동작구 상도로 81, 5층 (대방동)",02-822-3400,900,1800
국제모아치과의원,126.899021,37.49456951,"서울특별시 영등포구 도림로 157, 대림빌딩 7층 (대림동)",02-832-8886,800,1700
고재원이비인후과의원,127.1083417,37.50155264,서울특별시 송파구 가락로 111 (석촌동),02-413-6089,900,1800
고치과의원,127.0622977,37.59535678,서울특별시 동대문구 휘경로 22 (이문동),02-965-1887,1000,1830
군자건항외과의원,127.0806677,37.55711385,"서울특별시 광진구 천호대로 561, 5층 (중곡동)",02-444-8275,900,1800
군자성모정형외과의원,127.0784429,37.55613309,"서울특별시 광진구 능동로 295, ES빌딩 1층 102호 (군자동)",02-499-9911,900,2000
군자플란트치과의원,127.0790954,37.55585082,"서울특별시 광진구 능동로 294, 3층 (능동)",02-2201-2804,930,1830
굳쎈정형외과의원,127.0549421,37.67789724,"서울특별시 노원구 동일로 1673, 상계빌딩 4,3,2층 302호, 202호 (상계동)",02-2038-4987,900,1800
굿나잇비뇨의학과의원,126.8883151,37.49468863,"서울특별시 구로구 가마산로 246, 대신빌딩 4층 (구로동)",02-839-7582,900,2100
굿닥터비뇨기과의원,127.1210094,37.48605528,"서울특별시 송파구 법원로 114, C동 2층 201~202호 (문정동, 엠스테이트)",02-402-6575,930,1930
굿닥터의원,126.8326198,37.53278682,"서울특별시 양천구 곰달래로5길 37, 105호 (신월동, 태영아파트상가)",02-2606-1119,900,1830
굿닥터이비인후과의원,127.0595582,37.49883014,"서울특별시 강남구 도곡로 449, 2층 202호 (대치동)",02-553-8840,900,1730
굿닥터정형외과의원,127.0977255,37.54149,"서울특별시 광진구 아차산로 506, 은석 4층 (광장동)",02-447-6009,900,1800
강신언안과의원,127.0193236,37.60207059,서울특별시 성북구 정릉로 326,02-916-1722,900,1800
고운미소치과의원,127.0408958,37.4931347,"서울특별시 강남구 논현로 310, 2층 (역삼동)",02-3462-3462,1000,1800
굿닥터치과의원,127.0708223,37.57268442,"서울특별시 동대문구 답십리로 273, 한양빌딩 4층 (장안동)",02-2215-2875,930,1830
굿데이이비인후과의원,127.0610353,37.60665541,"서울특별시 성북구 돌곶이로 25, 2층 (석관동, 씨티홈)",02-966-9002,900,1830
굿드림치과의원,126.8339125,37.55945269,"서울특별시 강서구 공항대로 237, 3층 310,311,312호 (마곡동)",02-6736-2875,1000,1900
굿모나의원,127.0277588,37.52396847,"서울특별시 강남구 논현로 841, 제이비 미소 빌딩 303호,304호 (신사동)",02-542-5824,930,1830
건강제일의원,127.0353118,37.65019067,"서울특별시 도봉구 도봉로 499, 2호 (쌍문동)",02-903-0099,800,1730
굿모닝내과의원,127.0471462,37.62617475,"서울특별시 강북구 한천로105길 7, 2층 (번동)",02-989-1173,900,1830
굿모닝뉴욕치과의원,127.0874564,37.57967809,"서울특별시 중랑구 면목로 305, 302호 (면목동)",02-435-1492,930,1800
굿모닝라이프의원,127.0396718,37.51613508,"서울특별시 강남구 선릉로129길 22, 고영빌딩 2층 (논현동)",02-545-5834,800,1900
굿모닝마취통증의학과의원,127.0872037,37.5805477,"서울특별시 중랑구 사가정로 384, 2층 201호 (면목동)",02-432-8821,900,1900
굿모닝박내과의원,127.0664687,37.56181563,"서울특별시 동대문구 천호대로 425, 4층 (장안동)",02-2245-0310,920,1750
굿모닝소아청소년과의원,127.068668,37.63985808,"서울특별시 노원구 동일로204가길 12, 홈플러스 지하2층 (중계동)",02-977-7530,1000,2100
굿모닝신경과의원,126.8407508,37.54204619,서울특별시 강서구 화곡로 173 (화곡동),02-2608-5100,900,1730
굿모닝안과의원,127.123789,37.5380514,서울특별시 강동구 천호대로 1006 (성내동),02-488-8861,930,1830
굿모닝요양병원,127.0672093,37.56069158,"서울특별시 성동구 천호대로 436, 2~7층 (용답동)",02-3394-9878,900,1800
굿모닝의원,127.1496316,37.49696657,"서울특별시 송파구 마천로41길 20 (마천동, 2층)",02-409-7576,900,1900
굿모닝의원,127.1241393,37.53983933,"서울특별시 강동구 올림픽로 654, 삼영빌딩 3층 1호 (천호동)",02-482-3112,1000,1900
굿모닝의원,127.0659154,37.49961577,"서울특별시 강남구 삼성로 212 (대치동, 은마상가 A블럭 212-1)",02-561-7533,930,1800
굿모닝의원,126.8708499,37.54568478,서울특별시 양천구 목동중앙본로 113,02-6080-1316,900,1900
굿모닝의원,127.0812114,37.53177504,"서울특별시 광진구 자양로9길 77, 4층 (자양동)",02-456-1600,900,1830
굿모닝의원,126.8520886,37.48626334,서울특별시 구로구 개봉로3길 76 (개봉동),02-2066-7588,900,1800
굿모닝의원,126.8559147,37.55495408,서울특별시 강서구 공항대로 437 (등촌동),02-3663-3005,900,1830
굿모닝이비인후과의원,127.0234374,37.6037856,"서울특별시 성북구 길음로 11, 근린생활시설동 2층 227, 249호 (길음동, 길음역롯데캐슬트윈골드아파트)",02-941-1175,900,1900
굿모닝이비인후과의원,127.1249798,37.47968706,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오 하비오타워 법조대로 205동 304호)",02-430-1230,900,1850
굿모닝재활의학과의원,126.9018739,37.50720591,"서울특별시 영등포구 도신로 87, 4층 (도림동, 엠&디클리닉)",02-831-7123,900,1830
굿모닝정신과의원,127.0676571,37.54063411,"서울특별시 광진구 아차산로 220, 203호 (자양동)",02-466-3575,1000,1900
굿모닝정형외과의원,127.0270001,37.62589826,"서울특별시 강북구 도봉로 190 (미아동, 비전빌딩)",02-986-8411,900,1830
굿모닝정형외과의원,127.1112186,37.50133066,"서울특별시 송파구 송파대로 374, 메디포레 2층 (송파동)",02-3477-7553,900,1800
굿모닝치과의원,127.0621737,37.58978122,"서울특별시 동대문구 망우로 78, 2층 (휘경동)",02-2214-2875,1000,1800
굿모닝치과의원,127.0433046,37.66992383,"서울특별시 도봉구 도봉로 733, 2,3층 (도봉동)",02-955-5847,1000,1900
굿모닝치과의원,126.9784694,37.48443752,"서울특별시 동작구 사당로 279, 3층 (사당동)",02-596-7582,930,1800
굿모닝치과의원,127.0347888,37.46403585,"서울특별시 서초구 매헌로 34, 5층 (양재동)",02-3463-7528,930,1830
굿모닝치과의원,126.9430423,37.59163153,"서울특별시 서대문구 통일로 484, 2층 274호 (홍제동)",02-3216-7228,1000,1830
굿모닝치과의원,127.0575969,37.60993241,"서울특별시 성북구 돌곶이로23길 3, 삼형빌딩 2층 (석관동)",02-6232-7522,930,1830
굿모닝치과의원,127.1019173,37.51788662,"서울특별시 송파구 올림픽로35길 112, 장미아파트 B상가 2동 207호 (신천동)",02-419-2875,1000,1800
굿모닝치과의원,126.9202322,37.61980506,"서울특별시 은평구 통일로 861, 5층 (갈현동, 범일빌딩)",02-387-0442,930,1900
굿모닝치과의원,127.0772581,37.61149944,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,930,1800
굿모닝플러스외과의원,127.0344387,37.60102155,서울특별시 성북구 종암로 120 (종암동),02-909-2296,900,1830
굿모닝플러스의원,126.9196037,37.47130974,서울특별시 관악구 난곡로 181 성수빌딩 (신림동),02-863-0122,800,1800
굿모닝플러스치과의원,126.8673268,37.55391572,서울특별시 강서구 양천로 628 (염창동),02-3662-9999,1000,1800
굿모닝함운외과의원,127.0896517,37.55284367,서울특별시 광진구 천호대로 653 (중곡동),02-455-7175,900,1900
굿발란스 연세의원,127.0193864,37.51444068,"서울특별시 서초구 강남대로 589, 4층 402호 (잠원동)",02-515-2030,1000,1900
굿본재활의학과의원,127.0455376,37.50307813,"서울특별시 강남구 테헤란로 316, 메트라이프타워 2층 (역삼동)",02-6326-2000,930,2000
굿본재활의학과의원,126.9194413,37.52852927,"서울특별시 영등포구 국회대로66길 17, 성우빌딩 2, 3층 (여의도동)",02-785-9695,930,2000
굿본재활의학과의원,127.1435334,37.47861981,"서울특별시 송파구 위례광장로 230, 제상가3 제C동 2층 203,205,206호 (장지동, 위례2차아이파크)",02-403-9300,930,2000
굿본재활의학과의원가산점,126.8865134,37.46760692,"서울특별시 금천구 가산디지털1로 19, 대륭테크노타운18차 203,204호 (가산동)",02-2101-0096,1000,2000
굿본정형외과재활의학과의원,126.9881426,37.56564902,"서울특별시 중구 을지로 100, 파인에비뉴 2,4층 (을지로2가)",02-2269-0096,900,2030
굿본정형외과재활의학과의원,126.9234466,37.55611306,"서울특별시 마포구 양화로 156, LG팰리스빌딩 2층 204~207호 (동교동)",02-336-2296,1000,2000
굿슬립신경과의원,127.0266302,37.52290635,"서울특별시 강남구 논현로159길 17, 202호 (신사동)",02-6015-0109,1430,1800
굿아이금천이안과의원,126.9017122,37.45304289,"서울특별시 금천구 시흥대로 214, 501호 (시흥동, 비즈메드)",02-805-2700,930,1830
굿앤웰내과소아청소년과의원,127.0942316,37.51070678,"서울특별시 송파구 올림픽로 212, 207호,208호 (잠실동, 갤러리아팰리스)",02-2145-4126,900,1830
굿이너프정신건강의학과의원,127.0396507,37.51698816,"서울특별시 강남구 학동로 335, 다른타워 8층 (논현동)",02-512-4917,1000,1900
굿이비인후과의원,126.8992821,37.48428564,"서울특별시 구로구 디지털로34길 55, 코오롱싸이언스밸리2차 213,214호 (구로동)",02-865-7595,900,1900
굿타이밍치과의원,126.8563452,37.49067722,"서울특별시 구로구 개봉로 56, 2층 (개봉동)",02-2681-2875,930,1830
굿프렌즈치과의원,127.0809301,37.56480161,"서울특별시 광진구 면목로 128, 4층 (중곡동)",02-466-2879,930,2030
굿플란트치과의원,127.14486,37.49335426,"서울특별시 송파구 거마로 4, 4,5,6층 (거여동)[*미고시]",02-430-9998,1000,2100
궁산부인과의원,127.0645738,37.56213555,"서울특별시 동대문구 장한로 3, 승원빌딩 7층 (장안동)",02-2244-8855,930,1900
궁플란트치과의원,126.9825684,37.57231119,"서울특별시 종로구 삼봉로 95, 307호 (견지동,대성스키이렉스)",02-722-2870,930,1800
권가정의학과의원,126.9110281,37.49990384,"서울특별시 영등포구 신풍로 46, 2층 (신길동)",02-846-6891,900,1900
권강진정형외과의원,127.0206033,37.58371348,"서울특별시 성북구 보문로 94, 화성빌딩 2층 1~4호, 3층 1~2호 (보문동4가)",02-953-1010,900,1800
권경수내과의원,126.8594226,37.49605678,"서울특별시 구로구 경인로40길 11, 202호 (개봉동, 영화아파트)",02-2685-6612,900,1830
권교선내과의원,127.0196126,37.5481744,"서울특별시 성동구 장터길 34, 301호 (금호동4가, 남지나빌딩)",02-2295-0630,900,1800
구로밝은빛안과의원,126.8862139,37.49026791,서울특별시 구로구 구로동로26길 37,02-851-7677,900,1800
권내과의원,126.8735781,37.51846201,"서울특별시 양천구 신목로 33, 2층 (신정동,정암빌딩)",02-2652-4217,930,1730
권내과의원,127.0647781,37.62383436,"서울특별시 노원구 마들로 111, 나동 205호, 206호 (월계동, 삼호종합상가)",02-972-8375,900,1800
