면허번호,업종명,사업자구분,업체명,주사무소 우편번호,주사무소 주소,주사무소 상세주소,팩스번호,관할관청,면허상태
190308,화물주선업,법인,티엔씨글로벌(주),08594,서울특별시 금천구 가산디지털1로 25,"제16층 제1606호 (가산동, 대륭테크노타워17차)",,금천구,정상
170178,화물주선업,개인,"공항Q사다리,스카이차",08325,서울특별시 구로구 구일로2길 60,"상가동 201동 212호 (구로동, 구일우성아파트)",,구로구,정상
160261,화물주선업,법인,인성콜화물(주),07802,서울특별시 강서구 마곡중앙6로 40,"1002호 (마곡동,장흥빌딩)",,강서구,정상
230449,화물주선업,개인,세한물류,06148,서울특별시 강남구 테헤란로51길 15,"2층 200호(역삼동,남경선능빌딩) (역삼동)",,강남구,정상
190309,화물주선업,법인,(주)삼육오프리웨이,07345,서울특별시 영등포구 63로 40,"409호 (여의도동, 라이프오피스텔)",,영등포구,정상
5132,화물주선업,법인,(주)지케이티글로벌,05116,서울특별시 광진구 강변역로4길 68,613호 (구의동),,광진구,정상
150663,화물주선업,개인,옐로우캡이사몰,07777,서울특별시 강서구 화곡동 918-16 (화곡동),,,강서구,정상
70149,화물주선업,개인,이사해드림,02208,서울특별시 중랑구 용마산로 361,1층 (면목동),,중랑구,정상
220885,화물주선업,개인,씨엔화물,06693,서울특별시 서초구 방배천로2길 21,4층 227호(방배동),,서초구,정상
230450,화물주선업,법인,(주)피에스운수,06112,서울특별시 강남구 학동로 158,606호 (논현동),,강남구,정상
150660,화물주선업,개인,참좋은 이사친구,07926,서울특별시 양천구 월정로17길 7,(신월동),,양천구,정상
160255,화물주선업,법인,주식회사 티앰에스,07788,서울특별시 강서구 마곡중앙로 161-8,씨동 1001호 (마곡동),,강서구,정상
230447,화물주선업,법인,로지스팟(주),06627,서울특별시 서초구 사임당로 174,13층 (서초동),,서초구,정상
190307,화물주선업,법인,(주)마하퀵물류,07247,서울특별시 영등포구 국회대로 674,"3층 (영등포동7가, 보성빌딩)",,영등포구,정상
240321,화물주선업,법인,(주)다원로지스,05626,서울특별시 송파구 백제고분로 379,"403호 (송파동,남경빌딩)",,송파구,정상
40152,화물주선업,개인,영구이사,04758,서울특별시 성동구 마조로18길 20,(마장동),,성동구,정상
100156,화물주선업,개인,통인익스프레스,01347,서울특별시 도봉구 시루봉로 236,1층 (방학동),,도봉구,정상
140160,화물주선업,개인,허리케인,03902,서울특별시 마포구 월드컵북로 481,"제2-335호 (상암동,상암오벨리스크2차)",,마포구,정상
160256,화물주선업,법인,아스타네트웍스(주),07532,서울특별시 강서구 양천로 551-17,"1005호 (가양동, 한화비즈메트로1차)",,강서구,정상
160260,화물주선업,개인,(주)성민로지스,07803,서울특별시 강서구 강서로 391,904호 (마곡동),,강서구,정상
180179,화물주선업,개인,신하퀵써비스,08501,서울특별시 금천구 가마산로 96,"207호 (가산동,대륭테크노타운8차)",,금천구,정상
160253,화물주선업,법인,주식회사 일양로지스,04093,서울특별시 마포구 창전로 28-1,(구수동),,마포구,정상
5130,화물주선업,개인,24시그레이트퀵종합물류,03962,서울특별시 마포구 월드컵로 159,"301호 (망원동, 원전빌딩)",,마포구,정상
40150,화물주선업,법인,㈜동부캐리어,04788,서울특별시 성동구 광나루로 130,705호 (성수동1가),02-497-8853,성동구,정상
150664,화물주선업,개인,성원물류,07959,서울특별시 양천구 등촌로 74,2층 (목동),,양천구,정상
220886,화물주선업,법인,주식회사 엠아이티플러스,06791,서울특별시 서초구 논현로1길 12,3층 (양재동),,서초구,정상
150659,화물주선업,개인,청산트랜스,08031,서울특별시 양천구 신월로 155,제1층 제101호 (신월동),,양천구,정상
40149,화물주선업,개인,태민,04795,서울특별시 성동구 아차산로7길 36,2층3호 (성수동2가),,성동구,정상
230446,화물주선업,법인,광동티엘에스(주),06168,서울특별시 강남구 삼성로96길 6,1406호 (삼성동),,강남구,정상
90140,화물주선업,개인,금호전국화물,01202,서울특별시 강북구 삼양로24길 56,(미아동),,강북구,정상
70150,화물주선업,개인,보성익스프레스,02210,서울특별시 중랑구 면목로56길 42,(면목동),,중랑구,정상
150665,화물주선업,개인,승진물류,08055,서울특별시 양천구 신정로 167,2동 1층 11호 (신정동),,양천구,정상
250229,화물주선업,개인,e조은이사,05364,서울특별시 강동구 풍성로65길 45,(둔촌동),,강동구,정상
130066,화물주선업,법인,(주)에이세븐운수,03709,서울특별시 서대문구 응암로 32,211호 (북가좌동),,서대문구,정상
230448,화물주선업,개인,전국넘버원화물,06314,서울특별시 강남구 논현로4길 43,204호 (개포동),,강남구,정상
170177,화물주선업,개인,해성물류,08336,서울특별시 구로구 남부순환로95길 42-11,"405호 (개봉동, 국일오피스텔)",,구로구,정상
350202,화물주선업,개인,신동종합물류,05341,서울특별시 강동구 성안로 182,"904호 (길동, 노블레스)",,강동구,정상
180183,화물주선업,개인,베스트퀵화물,08639,서울특별시 금천구 시흥대로 97,"19동 210호,211호 (시흥동, 시흥산업용재유통센타)",,금천구,정상
160257,화물주선업,개인,한통콜,07591,서울특별시 강서구 공항대로 291,"308호 (등촌동, 성원상떼뷰오피스텔)",,강서구,정상
180185,화물주선업,개인,1588-8960전국에이스,08639,서울특별시 금천구 시흥대로 97,"2동 333호 (시흥동,시흥산업용재유통센타)",,금천구,정상
170174,화물주선업,법인,(주)그린스피드,08317,서울특별시 구로구 벚꽃로 378,207호 (구로동),,구로구,정상
190304,화물주선업,개인,한반도화물,07372,서울특별시 영등포구 도영로 23,(도림동),,영등포구,정상
220884,화물주선업,개인,슈퍼맨운송,06512,서울특별시 서초구 신반포로 195,"(잠원동, 반포쇼핑타운5동2층7호)",,서초구,정상
240316,화물주선업,개인,탑익스프레스,05324,서울특별시 강동구 천중로12길 23-27,1층 (천호동),,강동구,정상
180184,화물주선업,법인,(주)에스엠로지스,07299,서울특별시 영등포구 경인로 775,"15층 제2-1506호 (문래동3가,에이스하이테크시티)",,영등포구,정상
250227,화물주선업,개인,국민트랜스 하남점,05260,서울특별시 강동구 구천면로47길 57,"2층 5호,6호 (암사동)",,강동구,정상
200092,화물주선업,개인,통인익스프레스 청담점,07007,서울특별시 동작구 사당로27길 56,(사당동),,동작구,정상
240317,화물주선업,개인,더-드림물류,05685,서울특별시 송파구 백제고분로 358,"7층 (석촌동, 우전빌딩)",,송파구,정상
210168,화물주선업,개인,닥터익스프레스,08766,서울특별시 관악구 조원로12길 18,(신림동),,관악구,정상
190303,화물주선업,개인,오성물류,07376,서울특별시 영등포구 도신로9길 1,지1층 (대림동),,영등포구,정상
150661,화물주선업,개인,이사스토리,08009,서울특별시 양천구 목동동로12길 50,지층 (신정동),,양천구,정상
180190,화물주선업,개인,성공익스프레스,08550,서울특별시 금천구 문성로5길 22,1층 (독산동),,금천구,정상
120106,화물주선업,개인,매호로지스,07550,서울특별시 강서구 화곡로68길 120,1층 26호 (등촌동),,강서구,정상
190310,화물주선업,개인,하나로특송,07283,서울특별시 영등포구 선유서로 35,"지층15호 (문래동6가,한신아파트상가)",,영등포구,정상
020130,화물주선업,법인,십일번가 주식회사,04637,서울특별시 중구 한강대로 416,"(남대문로5가,서울스퀘어빌딩)",,중구,정상
220889,화물주선업,개인,퀵오케이서비스,06535,서울특별시 서초구 사평대로55길 134,4층 (반포동),,서초구,정상
10065,화물주선업,법인,주식회사 휴맥스에이치알,07565,서울특별시 강서구 양천로62길 35,4층 (등촌동),,강서구,정상
30090,화물주선업,개인,오치퀵서비스,04363,서울특별시 용산구 효창원로 56-1,1층 (신창동),,용산구,정상
220890,화물주선업,개인,어부바로지스,04779,서울특별시 성동구 상원1길 25,4129호 (성수동1가),,성동구,정상
160263,화물주선업,개인,현대로지스,07622,서울특별시 강서구 공항대로 18-1,"제6층 606호 (공항동, 이스카이오피스텔)",,강서구,정상
60080,화물주선업,개인,e편한123이사,02463,서울특별시 동대문구 제기로 131,"상가 121동 106호 (청량리동, 한신아파트)",,동대문구,정상
30089,화물주선업,개인,전국종합화물,08381,서울특별시 구로구 디지털로29길 38,"201호 N59호 (구로동, 에이스테크노타워3차)",,구로구,정상
220891,화물주선업,개인,한양화물,06525,서울특별시 서초구 나루터로 69,신사샤르망에스 607-1호 (잠원동),,서초구,정상
70153,화물주선업,개인,동부로지스텍,02132,서울특별시 중랑구 중랑천로 32,1층 (면목동),,중랑구,정상
190313,화물주선업,법인,(주)위앤플러스,07299,서울특별시 영등포구 경인로 775,"(문래동3가,에이스하이테크씨티2-1204)",,영등포구,정상
240327,화물주선업,법인,(주)스마트원,05538,서울특별시 송파구 올림픽로 509,3층 (풍납동),,송파구,정상
240331,화물주선업,법인,주식회사 프레시솔루션,05842,서울특별시 송파구 송파대로 55,에이동 504호(서울복합물류단지) (장지동),,송파구,정상
230451,화물주선업,법인,(주)파워퀵,06230,서울특별시 강남구 도곡로 231,"501호 (역삼동, 성보빌딩)",,강남구,정상
170183,화물주선업,개인,하이이사몰,08336,서울특별시 구로구 남부순환로95길 88,"상가동 106호 (개봉동, 두산아파트)",,구로구,정상
70154,화물주선업,개인,이원화물,02139,서울특별시 중랑구 동일로114길 14-6,(상봉동),,중랑구,정상
140164,화물주선업,개인,히트주선,03981,서울특별시 마포구 성미산로 199,1층 102호 (연남동),,마포구,정상
70155,화물주선업,개인,마블24(파란이사),02060,서울특별시 중랑구 망우로73길 53, 1층 (망우동),,중랑구,정상
240332,화물주선업,법인,(주)로지올,06784,서울특별시 서초구 동산로 52,4층 (양재동),,서초구,정상
10066,화물주선업,개인,우리퀵,03193,서울특별시 종로구 청계천로 139-2,2층 (장사동),,종로구,정상
30091,화물주선업,법인,더원이사시스템(주),04384,서울특별시 용산구 서빙고로51길 15,1층 (서빙고동),,용산구,정상
150671,화물주선업,법인,(주)서울동아특수물류,08055,서울특별시 양천구 신정로 167,1동 3층 2호 (신정동),,양천구,정상
5133,화물주선업,개인,세계익스프레스,04903,서울특별시 광진구 면목로16길 13,(중곡동),,광진구,정상
190314,화물주선업,개인,천사통운,07412,서울특별시 영등포구 대림로35가길 24,1층 4호 (대림동),,영등포구,정상
160271,화물주선업,개인,EQ특송,07613,서울특별시 강서구 초원로 48, (방화동),,강서구,정상
220887,화물주선업,법인,(주)지티엘물류,06775,서울특별시 서초구 논현로 87,비동 1807호 (양재동),,서초구,정상
110189,화물주선업,개인,전국익스프레스,01641,서울특별시 노원구 덕릉로134길 27,지층 (상계동),,노원구,정상
150670,화물주선업,법인,(주)신우로지스,08055,서울특별시 양천구 신정로 167,"에이동 214호 (신정동,서부트럭터미널)",,양천구,정상
180200,화물주선업,개인,람보퀵이사콜센타,05629,서울특별시 송파구 오금로23길 43,101호 (방이동),,송파구,정상
120107,화물주선업,개인,J&J익스프레스,03459,서울특별시 은평구 은평로11길 26-10,지층 (녹번동),,은평구,정상
110190,화물주선업,법인,(주)이사마을,01665,서울특별시 노원구 한글비석로36길 47,지하층 (상계동),,노원구,정상
60085,화물주선업,개인,굿데이익스프레스,02122,서울특별시 중랑구 동일로 711,"702호 (상봉동, 오피스텔리움)",,중랑구,정상
230453,화물주선업,법인,(주)천조글로벌,06041,서울특별시 강남구 논현로 733,3층(천조빌딩) (논현동),,강남구,정상
240333,화물주선업,법인,케이와이푸드 주식회사,05677,서울특별시 송파구 송파대로34길 35,(송파동),,송파구,정상
110191,화물주선업,개인,사이로지스,01779,서울특별시 노원구 동일로203가길 29,"350호 (중계동, 브라운스톤중계)",,노원구,정상
